category_code,data_type_code,cell_value,program_code,seasonally_adj,time_slot_date,time_slot_id,time_slot_name,time
06XX,E_MPCT,4.2,VIP,no,2019-02-01,830,Feb2019,2019-02
06XX,E_MPCV,4.2,VIP,no,2019-02-01,830,Feb2019,2019-02
06XX,MPCV,-6.4,VIP,yes,2019-02-01,830,Feb2019,2019-02
06XX,MPCT,-6.4,VIP,yes,2019-02-01,830,Feb2019,2019-02
07XX,T,688,VIP,no,2019-02-01,830,Feb2019,2019-02
07XX,P,673,VIP,no,2019-02-01,830,Feb2019,2019-02
07XX,E_T,3.1,VIP,no,2019-02-01,830,Feb2019,2019-02
07XX,E_P,3.1,VIP,no,2019-02-01,830,Feb2019,2019-02
07XX,E_MPCT,5.3,VIP,no,2019-02-01,830,Feb2019,2019-02
07XX,E_MPCP,5.5,VIP,no,2019-02-01,830,Feb2019,2019-02
07XX,MPCP,9.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
07XX,MPCT,9.0,VIP,yes,2019-02-01,830,Feb2019,2019-02
08XX,T,2071,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,V,1152,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,P,919,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,E_T,2.7,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,E_V,2.9,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,E_P,4.7,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,E_MPCT,1.4,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,E_MPCV,1.4,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,E_MPCP,2.5,VIP,no,2019-02-01,830,Feb2019,2019-02
08XX,MPCT,7.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
08XX,MPCP,12.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
08XX,MPCV,3.4,VIP,yes,2019-02-01,830,Feb2019,2019-02
09XX,T,3581,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,V,1064,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,P,2517,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,E_T,1.3,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,E_V,1.1,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,E_P,1.7,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,E_MPCT,0.9,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,E_MPCV,1.0,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,E_MPCP,1.1,VIP,no,2019-02-01,830,Feb2019,2019-02
09XX,MPCT,-3.5,VIP,yes,2019-02-01,830,Feb2019,2019-02
09XX,MPCP,-0.2,VIP,yes,2019-02-01,830,Feb2019,2019-02
09XX,MPCV,-10.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
10XX,V,1713,VIP,no,2019-02-01,830,Feb2019,2019-02
10XX,T,1726,VIP,no,2019-02-01,830,Feb2019,2019-02
10XX,E_T,42.0,VIP,no,2019-02-01,830,Feb2019,2019-02
10XX,E_V,0.0,VIP,no,2019-02-01,830,Feb2019,2019-02
10XX,E_MPCT,36.3,VIP,no,2019-02-01,830,Feb2019,2019-02
10XX,E_MPCV,0.0,VIP,no,2019-02-01,830,Feb2019,2019-02
10XX,MPCT,-0.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
10XX,MPCV,-1.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
11XX,T,7972,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,V,7559,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,P,413,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,E_T,0.4,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,E_V,0.3,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,E_P,6.9,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,E_MPCT,0.2,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,E_MPCV,0.1,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,E_MPCP,3.6,VIP,no,2019-02-01,830,Feb2019,2019-02
11XX,MPCT,1.8,VIP,yes,2019-02-01,830,Feb2019,2019-02
11XX,MPCP,7.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
11XX,MPCV,1.5,VIP,yes,2019-02-01,830,Feb2019,2019-02
12XX,T,4868,VIP,no,2019-02-01,830,Feb2019,2019-02
12XX,P,4833,VIP,no,2019-02-01,830,Feb2019,2019-02
12XX,E_T,3.3,VIP,no,2019-02-01,830,Feb2019,2019-02
12XX,E_P,3.3,VIP,no,2019-02-01,830,Feb2019,2019-02
12XX,E_MPCT,3.2,VIP,no,2019-02-01,830,Feb2019,2019-02
12XX,E_MPCP,3.2,VIP,no,2019-02-01,830,Feb2019,2019-02
12XX,MPCT,8.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
12XX,MPCP,8.6,VIP,yes,2019-02-01,830,Feb2019,2019-02
13XX,T,1596,VIP,no,2019-02-01,830,Feb2019,2019-02
13XX,P,1526,VIP,no,2019-02-01,830,Feb2019,2019-02
13XX,E_T,3.7,VIP,no,2019-02-01,830,Feb2019,2019-02
13XX,E_P,3.8,VIP,no,2019-02-01,830,Feb2019,2019-02
13XX,E_MPCT,2.6,VIP,no,2019-02-01,830,Feb2019,2019-02
13XX,E_MPCP,2.6,VIP,no,2019-02-01,830,Feb2019,2019-02
13XX,MPCT,-1.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
13XX,MPCP,-2.2,VIP,yes,2019-02-01,830,Feb2019,2019-02
14XX,T,999,VIP,no,2019-02-01,830,Feb2019,2019-02
14XX,P,981,VIP,no,2019-02-01,830,Feb2019,2019-02
14XX,E_T,4.4,VIP,no,2019-02-01,830,Feb2019,2019-02
14XX,E_P,4.5,VIP,no,2019-02-01,830,Feb2019,2019-02
14XX,E_MPCT,3.8,VIP,no,2019-02-01,830,Feb2019,2019-02
14XX,E_MPCP,3.9,VIP,no,2019-02-01,830,Feb2019,2019-02
14XX,MPCT,4.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
14XX,MPCP,4.5,VIP,yes,2019-02-01,830,Feb2019,2019-02
15XX,T,654,VIP,no,2019-02-01,830,Feb2019,2019-02
15XX,P,652,VIP,no,2019-02-01,830,Feb2019,2019-02
15XX,E_T,2.2,VIP,no,2019-02-01,830,Feb2019,2019-02
15XX,E_P,2.2,VIP,no,2019-02-01,830,Feb2019,2019-02
15XX,E_MPCT,1.8,VIP,no,2019-02-01,830,Feb2019,2019-02
15XX,E_MPCP,1.8,VIP,no,2019-02-01,830,Feb2019,2019-02
15XX,MPCT,-3.4,VIP,yes,2019-02-01,830,Feb2019,2019-02
15XX,MPCP,-3.4,VIP,yes,2019-02-01,830,Feb2019,2019-02
20IX,T,5685,VIP,no,2019-02-01,830,Feb2019,2019-02
20IX,V,5671,VIP,no,2019-02-01,830,Feb2019,2019-02
20IX,E_T,0.9,VIP,no,2019-02-01,830,Feb2019,2019-02
20IX,E_V,0.9,VIP,no,2019-02-01,830,Feb2019,2019-02
20IX,E_MPCT,0.7,VIP,no,2019-02-01,830,Feb2019,2019-02
20IX,E_MPCV,0.7,VIP,no,2019-02-01,830,Feb2019,2019-02
20IX,MPCV,3.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
20IX,MPCT,3.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
A00XX,V,506996,VIP,yes,2019-02-01,830,Feb2019,2019-02
A00XX,P,5984,VIP,yes,2019-02-01,830,Feb2019,2019-02
A00XX,T,512980,VIP,yes,2019-02-01,830,Feb2019,2019-02
A00XX,E_T,3.7,VIP,yes,2019-02-01,830,Feb2019,2019-02
A00XX,E_V,5.0,VIP,yes,2019-02-01,830,Feb2019,2019-02
A00XX,E_P,3.7,VIP,yes,2019-02-01,830,Feb2019,2019-02
A01XX,T,33490,VIP,yes,2019-02-01,830,Feb2019,2019-02
A01XX,V,32417,VIP,yes,2019-02-01,830,Feb2019,2019-02
A01XX,E_T,1.8,VIP,yes,2019-02-01,830,Feb2019,2019-02
A01XX,E_V,1.7,VIP,yes,2019-02-01,830,Feb2019,2019-02
A02XX,V,67829,VIP,yes,2019-02-01,830,Feb2019,2019-02
A02XX,T,77661,VIP,yes,2019-02-01,830,Feb2019,2019-02
A02XX,P,9832,VIP,yes,2019-02-01,830,Feb2019,2019-02
A02XX,E_T,1.8,VIP,yes,2019-02-01,830,Feb2019,2019-02
A02XX,E_V,2.0,VIP,yes,2019-02-01,830,Feb2019,2019-02
A02XX,E_P,3.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
A03XX,T,82627,VIP,yes,2019-02-01,830,Feb2019,2019-02
A03XX,P,3979,VIP,yes,2019-02-01,830,Feb2019,2019-02
A03XX,V,78648,VIP,yes,2019-02-01,830,Feb2019,2019-02
A03XX,E_T,2.0,VIP,yes,2019-02-01,830,Feb2019,2019-02
A03XX,E_V,2.0,VIP,yes,2019-02-01,830,Feb2019,2019-02
A03XX,E_P,5.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
A04XX,V,35795,VIP,yes,2019-02-01,830,Feb2019,2019-02
A04XX,T,44302,VIP,yes,2019-02-01,830,Feb2019,2019-02
A04XX,P,8507,VIP,yes,2019-02-01,830,Feb2019,2019-02
A04XX,E_T,1.7,VIP,yes,2019-02-01,830,Feb2019,2019-02
A04XX,E_V,2.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
A04XX,E_P,2.5,VIP,yes,2019-02-01,830,Feb2019,2019-02
A05XX,V,20230,VIP,yes,2019-02-01,830,Feb2019,2019-02
A05XX,T,97908,VIP,yes,2019-02-01,830,Feb2019,2019-02
A05XX,P,77679,VIP,yes,2019-02-01,830,Feb2019,2019-02
A05XX,E_T,1.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
A05XX,E_V,2.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
A05XX,E_P,2.2,VIP,yes,2019-02-01,830,Feb2019,2019-02
A06XX,T,3026,VIP,yes,2019-02-01,830,Feb2019,2019-02
A06XX,V,3026,VIP,yes,2019-02-01,830,Feb2019,2019-02
A06XX,E_T,5.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
A06XX,E_V,5.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
A07XX,P,9323,VIP,yes,2019-02-01,830,Feb2019,2019-02
A07XX,T,9524,VIP,yes,2019-02-01,830,Feb2019,2019-02
A07XX,E_T,3.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
A07XX,E_P,3.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
A08XX,V,15227,VIP,yes,2019-02-01,830,Feb2019,2019-02
A08XX,P,13240,VIP,yes,2019-02-01,830,Feb2019,2019-02
A08XX,T,28467,VIP,yes,2019-02-01,830,Feb2019,2019-02
A08XX,E_T,2.7,VIP,yes,2019-02-01,830,Feb2019,2019-02
A08XX,E_V,2.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
A08XX,E_P,4.7,VIP,yes,2019-02-01,830,Feb2019,2019-02
A09XX,T,51835,VIP,yes,2019-02-01,830,Feb2019,2019-02
A09XX,V,16195,VIP,yes,2019-02-01,830,Feb2019,2019-02
A09XX,P,35640,VIP,yes,2019-02-01,830,Feb2019,2019-02
A09XX,E_T,1.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
A09XX,E_V,1.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
A09XX,E_P,1.7,VIP,yes,2019-02-01,830,Feb2019,2019-02
A10XX,T,23222,VIP,yes,2019-02-01,830,Feb2019,2019-02
A10XX,V,23069,VIP,yes,2019-02-01,830,Feb2019,2019-02
A10XX,E_T,42.0,VIP,yes,2019-02-01,830,Feb2019,2019-02
A10XX,E_V,0.0,VIP,yes,2019-02-01,830,Feb2019,2019-02
A11XX,V,95230,VIP,yes,2019-02-01,830,Feb2019,2019-02
A11XX,P,5643,VIP,yes,2019-02-01,830,Feb2019,2019-02
A11XX,T,100873,VIP,yes,2019-02-01,830,Feb2019,2019-02
A11XX,E_T,0.4,VIP,yes,2019-02-01,830,Feb2019,2019-02
A11XX,E_V,0.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
A11XX,E_P,6.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
A12XX,T,101611,VIP,yes,2019-02-01,830,Feb2019,2019-02
A12XX,P,101040,VIP,yes,2019-02-01,830,Feb2019,2019-02
A12XX,E_T,3.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
A12XX,E_P,3.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
A13XX,T,23659,VIP,yes,2019-02-01,830,Feb2019,2019-02
A13XX,P,22746,VIP,yes,2019-02-01,830,Feb2019,2019-02
A13XX,E_T,3.7,VIP,yes,2019-02-01,830,Feb2019,2019-02
A13XX,E_P,3.8,VIP,yes,2019-02-01,830,Feb2019,2019-02
A14XX,P,13811,VIP,yes,2019-02-01,830,Feb2019,2019-02
A14XX,T,14080,VIP,yes,2019-02-01,830,Feb2019,2019-02
A14XX,E_T,4.4,VIP,yes,2019-02-01,830,Feb2019,2019-02
A14XX,E_P,4.5,VIP,yes,2019-02-01,830,Feb2019,2019-02
A15XX,T,8495,VIP,yes,2019-02-01,830,Feb2019,2019-02
A15XX,P,8476,VIP,yes,2019-02-01,830,Feb2019,2019-02
A15XX,E_T,2.2,VIP,yes,2019-02-01,830,Feb2019,2019-02
A15XX,E_P,2.2,VIP,yes,2019-02-01,830,Feb2019,2019-02
A20IX,T,75193,VIP,yes,2019-02-01,830,Feb2019,2019-02
A20IX,V,75026,VIP,yes,2019-02-01,830,Feb2019,2019-02
A20IX,E_T,0.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
A20IX,E_V,0.9,VIP,yes,2019-02-01,830,Feb2019,2019-02
ANRXX,T,775971,VIP,yes,2019-02-01,830,Feb2019,2019-02
ANRXX,V,464664,VIP,yes,2019-02-01,830,Feb2019,2019-02
ANRXX,P,311307,VIP,yes,2019-02-01,830,Feb2019,2019-02
ANRXX,E_T,0.8,VIP,yes,2019-02-01,830,Feb2019,2019-02
ANRXX,E_V,0.6,VIP,yes,2019-02-01,830,Feb2019,2019-02
ANRXX,E_P,1.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
AXXXX,T,1288951,VIP,yes,2019-02-01,830,Feb2019,2019-02
AXXXX,V,971659,VIP,yes,2019-02-01,830,Feb2019,2019-02
AXXXX,P,317291,VIP,yes,2019-02-01,830,Feb2019,2019-02
AXXXX,E_T,0.8,VIP,yes,2019-02-01,830,Feb2019,2019-02
AXXXX,E_V,0.6,VIP,yes,2019-02-01,830,Feb2019,2019-02
AXXXX,E_P,1.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
NRXX,P,19526,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,V,35300,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,T,54826,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,E_T,0.8,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,E_V,0.6,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,E_P,1.3,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,E_MPCT,0.5,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,E_MPCV,0.5,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,E_MPCP,1.0,VIP,no,2019-02-01,830,Feb2019,2019-02
NRXX,MPCT,1.1,VIP,yes,2019-02-01,830,Feb2019,2019-02
NRXX,MPCP,3.2,VIP,yes,2019-02-01,830,Feb2019,2019-02
NRXX,MPCV,-0.2,VIP,yes,2019-02-01,830,Feb2019,2019-02
XXXX,V,70054,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,T,90000,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,P,19947,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,E_T,0.8,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,E_V,0.6,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,E_P,1.3,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,E_MPCT,0.5,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,E_MPCV,0.5,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,E_MPCP,1.0,VIP,no,2019-02-01,830,Feb2019,2019-02
XXXX,MPCT,0.5,VIP,yes,2019-02-01,830,Feb2019,2019-02
XXXX,MPCP,3.2,VIP,yes,2019-02-01,830,Feb2019,2019-02
XXXX,MPCV,-0.3,VIP,yes,2019-02-01,830,Feb2019,2019-02
00XX,P,452,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,V,40115,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,T,40567,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,E_T,3.6,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,E_V,5.0,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,E_P,3.6,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,E_MPCT,2.2,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,E_MPCV,0.8,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,E_MPCP,2.2,VIP,no,2019-03-01,831,Mar2019,2019-03
00XX,MPCT,-0.2,VIP,yes,2019-03-01,831,Mar2019,2019-03
00XX,MPCP,2.3,VIP,yes,2019-03-01,831,Mar2019,2019-03
00XX,MPCV,-0.2,VIP,yes,2019-03-01,831,Mar2019,2019-03
01XX,T,2814,VIP,no,2019-03-01,831,Mar2019,2019-03
01XX,V,2731,VIP,no,2019-03-01,831,Mar2019,2019-03
01XX,E_T,1.8,VIP,no,2019-03-01,831,Mar2019,2019-03
01XX,E_V,1.8,VIP,no,2019-03-01,831,Mar2019,2019-03
01XX,E_MPCT,1.4,VIP,no,2019-03-01,831,Mar2019,2019-03
01XX,E_MPCV,1.4,VIP,no,2019-03-01,831,Mar2019,2019-03
01XX,MPCT,2.2,VIP,yes,2019-03-01,831,Mar2019,2019-03
01XX,MPCV,2.5,VIP,yes,2019-03-01,831,Mar2019,2019-03
02XX,T,6307,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,P,812,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,V,5495,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,E_T,1.8,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,E_V,2.0,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,E_P,3.9,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,E_MPCT,1.1,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,E_MPCV,1.2,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,E_MPCP,2.3,VIP,no,2019-03-01,831,Mar2019,2019-03
02XX,MPCT,1.7,VIP,yes,2019-03-01,831,Mar2019,2019-03
02XX,MPCP,5.6,VIP,yes,2019-03-01,831,Mar2019,2019-03
02XX,MPCV,1.1,VIP,yes,2019-03-01,831,Mar2019,2019-03
03XX,T,6710,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,V,6387,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,P,324,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,E_T,2.0,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,E_V,2.0,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,E_P,5.8,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,E_MPCT,1.2,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,E_MPCV,1.2,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,E_MPCP,3.1,VIP,no,2019-03-01,831,Mar2019,2019-03
03XX,MPCT,4.4,VIP,yes,2019-03-01,831,Mar2019,2019-03
03XX,MPCP,7.9,VIP,yes,2019-03-01,831,Mar2019,2019-03
03XX,MPCV,4.3,VIP,yes,2019-03-01,831,Mar2019,2019-03
04XX,T,3590,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,V,2880,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,P,711,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,E_T,1.7,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,E_V,2.1,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,E_P,2.5,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,E_MPCT,1.0,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,E_MPCV,1.1,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,E_MPCP,1.3,VIP,no,2019-03-01,831,Mar2019,2019-03
04XX,MPCV,1.3,VIP,yes,2019-03-01,831,Mar2019,2019-03
04XX,MPCT,1.8,VIP,yes,2019-03-01,831,Mar2019,2019-03
04XX,MPCP,3.9,VIP,yes,2019-03-01,831,Mar2019,2019-03
05XX,T,7133,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,V,1626,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,P,5507,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,E_T,1.9,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,E_V,2.3,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,E_P,2.3,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,E_MPCT,1.7,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,E_MPCV,1.2,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,E_MPCP,2.1,VIP,no,2019-03-01,831,Mar2019,2019-03
05XX,MPCV,0.6,VIP,yes,2019-03-01,831,Mar2019,2019-03
05XX,MPCT,-0.4,VIP,yes,2019-03-01,831,Mar2019,2019-03
05XX,MPCP,-0.7,VIP,yes,2019-03-01,831,Mar2019,2019-03
06XX,T,227,VIP,no,2019-03-01,831,Mar2019,2019-03
06XX,V,227,VIP,no,2019-03-01,831,Mar2019,2019-03
06XX,E_T,6.0,VIP,no,2019-03-01,831,Mar2019,2019-03
06XX,E_V,5.9,VIP,no,2019-03-01,831,Mar2019,2019-03
06XX,E_MPCT,4.4,VIP,no,2019-03-01,831,Mar2019,2019-03
06XX,E_MPCV,4.4,VIP,no,2019-03-01,831,Mar2019,2019-03
06XX,MPCV,-2.8,VIP,yes,2019-03-01,831,Mar2019,2019-03
06XX,MPCT,-2.8,VIP,yes,2019-03-01,831,Mar2019,2019-03
07XX,T,688,VIP,no,2019-03-01,831,Mar2019,2019-03
07XX,P,673,VIP,no,2019-03-01,831,Mar2019,2019-03
07XX,E_T,3.1,VIP,no,2019-03-01,831,Mar2019,2019-03
07XX,E_P,3.2,VIP,no,2019-03-01,831,Mar2019,2019-03
07XX,E_MPCT,2.2,VIP,no,2019-03-01,831,Mar2019,2019-03
07XX,E_MPCP,2.2,VIP,no,2019-03-01,831,Mar2019,2019-03
07XX,MPCP,-4.0,VIP,yes,2019-03-01,831,Mar2019,2019-03
07XX,MPCT,-4.0,VIP,yes,2019-03-01,831,Mar2019,2019-03
08XX,T,2186,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,V,1212,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,P,975,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,E_T,2.6,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,E_V,2.7,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,E_P,4.5,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,E_MPCT,1.3,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,E_MPCV,1.2,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,E_MPCP,2.3,VIP,no,2019-03-01,831,Mar2019,2019-03
08XX,MPCT,-0.9,VIP,yes,2019-03-01,831,Mar2019,2019-03
08XX,MPCP,-2.4,VIP,yes,2019-03-01,831,Mar2019,2019-03
08XX,MPCV,0.4,VIP,yes,2019-03-01,831,Mar2019,2019-03
09XX,T,3880,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,V,1094,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,P,2786,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,E_T,1.3,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,E_V,1.2,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,E_P,1.6,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,E_MPCT,0.9,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,E_MPCV,1.6,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,E_MPCP,1.1,VIP,no,2019-03-01,831,Mar2019,2019-03
09XX,MPCT,1.3,VIP,yes,2019-03-01,831,Mar2019,2019-03
09XX,MPCP,3.6,VIP,yes,2019-03-01,831,Mar2019,2019-03
09XX,MPCV,-3.8,VIP,yes,2019-03-01,831,Mar2019,2019-03
10XX,T,1940,VIP,no,2019-03-01,831,Mar2019,2019-03
10XX,V,1923,VIP,no,2019-03-01,831,Mar2019,2019-03
10XX,E_T,43.7,VIP,no,2019-03-01,831,Mar2019,2019-03
10XX,E_V,0.0,VIP,no,2019-03-01,831,Mar2019,2019-03
10XX,E_MPCT,12.4,VIP,no,2019-03-01,831,Mar2019,2019-03
10XX,E_MPCV,0.0,VIP,no,2019-03-01,831,Mar2019,2019-03
10XX,MPCT,3.2,VIP,yes,2019-03-01,831,Mar2019,2019-03
10XX,MPCV,3.0,VIP,yes,2019-03-01,831,Mar2019,2019-03
11XX,T,8116,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,V,7745,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,P,370,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,E_T,0.4,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,E_V,0.3,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,E_P,6.8,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,E_MPCT,0.2,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,E_MPCV,0.1,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,E_MPCP,4.5,VIP,no,2019-03-01,831,Mar2019,2019-03
11XX,MPCT,-0.1,VIP,yes,2019-03-01,831,Mar2019,2019-03
11XX,MPCP,-8.9,VIP,yes,2019-03-01,831,Mar2019,2019-03
11XX,MPCV,0.4,VIP,yes,2019-03-01,831,Mar2019,2019-03
12XX,T,5717,VIP,no,2019-03-01,831,Mar2019,2019-03
12XX,P,5685,VIP,no,2019-03-01,831,Mar2019,2019-03
12XX,E_T,3.4,VIP,no,2019-03-01,831,Mar2019,2019-03
12XX,E_P,3.4,VIP,no,2019-03-01,831,Mar2019,2019-03
12XX,E_MPCT,3.5,VIP,no,2019-03-01,831,Mar2019,2019-03
12XX,E_MPCP,3.5,VIP,no,2019-03-01,831,Mar2019,2019-03
12XX,MPCT,1.4,VIP,yes,2019-03-01,831,Mar2019,2019-03
12XX,MPCP,1.6,VIP,yes,2019-03-01,831,Mar2019,2019-03
13XX,T,1842,VIP,no,2019-03-01,831,Mar2019,2019-03
13XX,P,1783,VIP,no,2019-03-01,831,Mar2019,2019-03
13XX,E_T,3.6,VIP,no,2019-03-01,831,Mar2019,2019-03
13XX,E_P,3.7,VIP,no,2019-03-01,831,Mar2019,2019-03
13XX,E_MPCT,3.8,VIP,no,2019-03-01,831,Mar2019,2019-03
13XX,E_MPCP,3.9,VIP,no,2019-03-01,831,Mar2019,2019-03
13XX,MPCT,4.9,VIP,yes,2019-03-01,831,Mar2019,2019-03
13XX,MPCP,5.8,VIP,yes,2019-03-01,831,Mar2019,2019-03
14XX,T,1130,VIP,no,2019-03-01,831,Mar2019,2019-03
